Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
2016,Rio,Basketball,Basketball,Laura Nicholls,ESP,Women,Basketball,Silver
2016,Rio,Basketball,Basketball,Silvia Dom’nguez,ESP,Women,Basketball,Silver
2016,Rio,Basketball,Basketball,Alba Torrens,ESP,Women,Basketball,Silver
2016,Rio,Basketball,Basketball,Laia Palau,ESP,Women,Basketball,Silver
2016,Rio,Basketball,Basketball,Marta Xargay,ESP,Women,Basketball,Silver
2016,Rio,Basketball,Basketball,Leonor Rodr’guez,ESP,Women,Basketball,Silver
2016,Rio,Basketball,Basketball,Lucila Pascua,ESP,Women,Basketball,Silver
2016,Rio,Basketball,Basketball,Anna Cruz,ESP,Women,Basketball,Silver
2016,Rio,Basketball,Basketball,Laura Quevedo,ESP,Women,Basketball,Silver
2016,Rio,Basketball,Basketball,Laura Gil,ESP,Women,Basketball,Silver
2016,Rio,Basketball,Basketball,Astou Ndour,ESP,Women,Basketball,Silver
2016,Rio,Basketball,Basketball,Tamara Rado_aj,SRB,Women,Basketball,Bronze
2016,Rio,Basketball,Basketball,Sonja Petrovi_,SRB,Women,Basketball,Bronze
2016,Rio,Basketball,Basketball,Sa_a _a_o,SRB,Women,Basketball,Bronze
2016,Rio,Basketball,Basketball,Sara Krnji_,SRB,Women,Basketball,Bronze
2016,Rio,Basketball,Basketball,Nevena Jovanovi_,SRB,Women,Basketball,Bronze
2016,Rio,Basketball,Basketball,Jelena Milovanovi_,SRB,Women,Basketball,Bronze
2016,Rio,Basketball,Basketball,Dajana Butulija,SRB,Women,Basketball,Bronze
2016,Rio,Basketball,Basketball,Dragana Stankovi_,SRB,Women,Basketball,Bronze
2016,Rio,Basketball,Basketball,Aleksandra Crvendaki_,SRB,Women,Basketball,Bronze
2016,Rio,Basketball,Basketball,Milica Dabovi_,SRB,Women,Basketball,Bronze
2016,Rio,Basketball,Basketball,Ana Dabovi_,SRB,Women,Basketball,Bronze
2016,Rio,Basketball,Basketball,Danielle Page,SRB,Women,Basketball,Bronze
2016,Rio,Boxing,Boxing,Tony Victor James YOKA,FRA,Men,+ 91KG,Gold
2016,Rio,Boxing,Boxing,Joe JOYCE,GBR,Men,+ 91KG,Silver
2016,Rio,Boxing,Boxing,Ivan DYCHKO,KAZ,Men,+ 91KG,Bronze
2016,Rio,Boxing,Boxing,Filip HRGOVIC,CRO,Men,+ 91KG,Bronze
2016,Rio,Boxing,Boxing,Hasanboy DUSMATOV,UZB,Men,46 - 49KG,Gold
2016,Rio,Boxing,Boxing,Yurberjen Herney MARTINEZ,COL,Men,46 - 49KG,Silver
2016,Rio,Boxing,Boxing,Joahnys ARGILAGOS,CUB,Men,46 - 49KG,Bronze
2016,Rio,Boxing,Boxing,Nico Miguel HERNANDEZ,USA,Men,46 - 49KG,Bronze
2016,Rio,Boxing,Boxing,Nicola ADAMS,GBR,Women,51 KG,Gold
2016,Rio,Boxing,Boxing,Sarah OURAHMOUNE,FRA,Women,51 KG,Silver
2016,Rio,Boxing,Boxing,Cancan REN,CHN,Women,51 KG,Bronze
2016,Rio,Boxing,Boxing,Ingrit Lorena VALENCIA VICTORIA,COL,Women,51 KG,Bronze
2016,Rio,Boxing,Boxing,Shakhobidin ZOIROV,UZB,Men,52KG,Gold
2016,Rio,Boxing,Boxing,Jianguan HU,CHN,Men,52KG,Bronze
2016,Rio,Boxing,Boxing,Yoel Segundo FINOL,VEN,Men,52KG,Bronze
2016,Rio,Boxing,Boxing,Robeisy RAMIREZ,CUB,Men,56KG,Gold
2016,Rio,Boxing,Boxing,Shakur STEVENSON,USA,Men,56KG,Silver
2016,Rio,Boxing,Boxing,Murodjon AKHMADALIEV,UZB,Men,56KG,Bronze
2016,Rio,Boxing,Boxing,Vladimir NIKITIN,RUS,Men,56KG,Bronze
2016,Rio,Boxing,Boxing,Robson CONCEICAO,BRA,Men,57 - 60KG,Gold
2016,Rio,Boxing,Boxing,Sofiane OUMIHA,FRA,Men,57 - 60KG,Silver
2016,Rio,Boxing,Boxing,Otgondalai DORJNYAMBUU,MGL,Men,57 - 60KG,Bronze
2016,Rio,Boxing,Boxing,Lazaro Jorge ALVAREZ,CUB,Men,57 - 60KG,Bronze
2016,Rio,Boxing,Boxing,Fazliddin GAIBNAZAROV,UZB,Men,60 - 64 KG,Gold
2016,Rio,Boxing,Boxing,Lorenzo SOTOMAYOR COLLAZO,AZE,Men,60 - 64 KG,Silver
2016,Rio,Boxing,Boxing,Vitaly DUNAYTSEV,RUS,Men,60 - 64 KG,Bronze
2016,Rio,Boxing,Boxing,Artem HARUTYUNYAN,GER,Men,60 - 64 KG,Bronze
2016,Rio,Boxing,Boxing,Estelle MOSSELY,FRA,Women,60 KG,Gold
2016,Rio,Boxing,Boxing,Junhua YIN,CHN,Women,60 KG,Silver
2016,Rio,Boxing,Boxing,Mira POTKONEN,FIN,Women,60 KG,Bronze
2016,Rio,Boxing,Boxing,Anastasiia BELIAKOVA,RUS,Women,60 KG,Bronze
2016,Rio,Boxing,Boxing,Daniyar YELEUSSINOV,KAZ,Men,64 - 69 KG,Gold
2016,Rio,Boxing,Boxing,Shakhram GIYASOV,UZB,Men,64 - 69 KG,Silver
2016,Rio,Boxing,Boxing,Souleymane Diop CISSOKHO,FRA,Men,64 - 69 KG,Bronze
2016,Rio,Boxing,Boxing,Mohammed RABII,MAR,Men,64 - 69 KG,Bronze
2016,Rio,Boxing,Boxing,Arlen LOPEZ,CUB,Men,69 - 75 KG,Gold
2016,Rio,Boxing,Boxing,Bektemir MELIKUZIEV,UZB,Men,69 - 75 KG,Silver
2016,Rio,Boxing,Boxing,Misael Uziel RODRIGUEZ,MEX,Men,69 - 75 KG,Bronze
2016,Rio,Boxing,Boxing,Kamran SHAKHSUVARLY,AZE,Men,69 - 75 KG,Bronze
2016,Rio,Boxing,Boxing,Julio Cesar LA CRUZ,CUB,Men,75 - 81KG,Gold
2016,Rio,Boxing,Boxing,Adilbek NIYAZYMBETOV,KAZ,Men,75 - 81KG,Silver
2016,Rio,Boxing,Boxing,Mathieu Albert Daniel BAUDERLIQUE,FRA,Men,75 - 81KG,Bronze
2016,Rio,Boxing,Boxing,Joshua BUATSI,GBR,Men,75 - 81KG,Bronze
2016,Rio,Boxing,Boxing,Claressa SHIELDS,USA,Women,75 KG,Gold
2016,Rio,Boxing,Boxing,Nouchka FONTIJN,NED,Women,75 KG,Silver
2016,Rio,Boxing,Boxing,Dariga SHAKIMOVA,KAZ,Women,75 KG,Bronze
2016,Rio,Boxing,Boxing,Qian LI,CHN,Women,75 KG,Bronze
2016,Rio,Boxing,Boxing,Evgeny TISHCHENKO,RUS,Men,81 - 91KG,Gold
2016,Rio,Boxing,Boxing,Vassiliy LEVIT,KAZ,Men,81 - 91KG,Silver
2016,Rio,Boxing,Boxing,Rustam TULAGANOV,UZB,Men,81 - 91KG,Bronze
2016,Rio,Boxing,Boxing,Erislandy SAVON,CUB,Men,81 - 91KG,Bronze
2016,Rio,Canoe,Canoe Slalom,Denis GARGAUD CHANUT,FRA,Men,C-1 (Single),Gold
2016,Rio,Canoe,Canoe Slalom,Matej BENUS,SVK,Men,C-1 (Single),Silver
2016,Rio,Canoe,Canoe Slalom,Takuya HANEDA,JPN,Men,C-1 (Single),Bronze
2016,Rio,Canoe,Canoe Slalom,Ladislav _kant‡r,SVK,Men,C-2 (Double),Gold
2016,Rio,Canoe,Canoe Slalom,Peter _kant‡r,SVK,Men,C-2 (Double),Gold
2016,Rio,Canoe,Canoe Slalom,David Florence,GBR,Men,C-2 (Double),Silver
2016,Rio,Canoe,Canoe Slalom,Richard Hounslow,GBR,Men,C-2 (Double),Silver
2016,Rio,Canoe,Canoe Slalom,Gauthier Klauss,FRA,Men,C-2 (Double),Bronze
2016,Rio,Canoe,Canoe Slalom,Matthieu P_ch_,FRA,Men,C-2 (Double),Bronze
2016,Rio,Canoe,Canoe Slalom,Joseph CLARKE,GBR,Men,K-1 (Single),Gold
2016,Rio,Canoe,Canoe Slalom,Peter KAUZER,SLO,Men,K-1 (Single),Silver
2016,Rio,Canoe,Canoe Slalom,Jiri PRSKAVEC,CZE,Men,K-1 (Single),Bronze
2016,Rio,Canoe,Canoe Slalom,Maialen CHOURRAUT,ESP,Women,K-1 (Single),Gold
2016,Rio,Canoe,Canoe Slalom,Luuka JONES,NZL,Women,K-1 (Single),Silver
2016,Rio,Canoe,Canoe Slalom,Jessica FOX,AUS,Women,K-1 (Single),Bronze
2016,Rio,Canoe,Canoe Sprint,Sebastian BRENDEL,GER,Men,C-1 1000M,Gold
2016,Rio,Canoe,Canoe Sprint,Isaquias SANTOS,BRA,Men,C-1 1000M,Silver
2016,Rio,Canoe,Canoe Sprint,Serghei TARNOVSCHI,MDA,Men,C-1 1000M,Bronze
2016,Rio,Canoe,Canoe Sprint,Iurii CHEBAN,UKR,Men,C-1 200M,Gold
2016,Rio,Canoe,Canoe Sprint,Valentin DEMYANENKO,AZE,Men,C-1 200M,Silver
2016,Rio,Canoe,Canoe Sprint,Isaquias SANTOS,BRA,Men,C-1 200M,Bronze
2016,Rio,Canoe,Canoe Sprint,Sebastian Brendel,GER,Men,C-2 1000M,Gold
2016,Rio,Canoe,Canoe Sprint,Jan Vandrey,GER,Men,C-2 1000M,Gold
2016,Rio,Canoe,Canoe Sprint,Erlon Silva,BRA,Men,C-2 1000M,Silver
2016,Rio,Canoe,Canoe Sprint,Isaquias Queiroz,BRA,Men,C-2 1000M,Silver
2016,Rio,Canoe,Canoe Sprint,Dmytro Ianchuk,UKR,Men,C-2 1000M,Bronze
2016,Rio,Canoe,Canoe Sprint,Taras Mishchuk,UKR,Men,C-2 1000M,Bronze
2016,Rio,Canoe,Canoe Sprint,Marcus WALZ,ESP,Men,K-1 1000M,Gold
2016,Rio,Canoe,Canoe Sprint,Josef DOSTAL,CZE,Men,K-1 1000M,Silver
2016,Rio,Canoe,Canoe Sprint,Roman ANOSHKIN,RUS,Men,K-1 1000M,Bronze
2016,Rio,Canoe,Canoe Sprint,Liam HEATH,GBR,Men,K-1 200M,Gold
2016,Rio,Canoe,Canoe Sprint,Maxime BEAUMONT,FRA,Men,K-1 200M,Silver
2016,Rio,Canoe,Canoe Sprint,Saul CRAVIOTTO RIVERO,ESP,Men,K-1 200M,Bronze
2016,Rio,Canoe,Canoe Sprint,Ronald RAUHE,GER,Men,K-1 200M,Bronze
2016,Rio,Canoe,Canoe Sprint,Lisa CARRINGTON,NZL,Women,K-1 200M,Gold
2016,Rio,Canoe,Canoe Sprint,Marta WALCZYKIEWICZ,POL,Women,K-1 200M,Silver
2016,Rio,Canoe,Canoe Sprint,Inna OSIPENKO-RODOMSKA,AZE,Women,K-1 200M,Bronze
2016,Rio,Canoe,Canoe Sprint,Danuta KOZAK,HUN,Women,K-1 500M,Gold
2016,Rio,Canoe,Canoe Sprint,Emma JORGENSEN,DEN,Women,K-1 500M,Silver
2016,Rio,Canoe,Canoe Sprint,Lisa CARRINGTON,NZL,Women,K-1 500M,Bronze
2016,Rio,Canoe,Canoe Sprint,Max Rendschmidt,GER,Men,K-2 1000M,Gold
2016,Rio,Canoe,Canoe Sprint,Marcus Gross,GER,Men,K-2 1000M,Gold
2016,Rio,Canoe,Canoe Sprint,Marko Tomi_evi_,SRB,Men,K-2 1000M,Silver
2016,Rio,Canoe,Canoe Sprint,Milenko Zori_,SRB,Men,K-2 1000M,Silver
2016,Rio,Canoe,Canoe Sprint,Ken Wallace,AUS,Men,K-2 1000M,Bronze
2016,Rio,Canoe,Canoe Sprint,Lachlan Tame,AUS,Men,K-2 1000M,Bronze
2016,Rio,Canoe,Canoe Sprint,Saœl Craviotto,ESP,Men,K-2 200M,Gold
2016,Rio,Canoe,Canoe Sprint,Cristian Toro,ESP,Men,K-2 200M,Gold
2016,Rio,Canoe,Canoe Sprint,Liam Heath,GBR,Men,K-2 200M,Silver
2016,Rio,Canoe,Canoe Sprint,Jon Schofield,GBR,Men,K-2 200M,Silver
2016,Rio,Canoe,Canoe Sprint,Aurimas Lankas,LTU,Men,K-2 200M,Bronze
2016,Rio,Canoe,Canoe Sprint,Edvinas Ramanauskas,LTU,Men,K-2 200M,Bronze
2016,Rio,Canoe,Canoe Sprint,Gabriella Szab—,HUN,Women,K-2 500M,Gold
2016,Rio,Canoe,Canoe Sprint,Danuta Koz‡k,HUN,Women,K-2 500M,Gold
2016,Rio,Canoe,Canoe Sprint,Franziska Weber,GER,Women,K-2 500M,Silver
2016,Rio,Canoe,Canoe Sprint,Tina Dietze,GER,Women,K-2 500M,Silver
2016,Rio,Canoe,Canoe Sprint,Beata Miko_ajczyk,POL,Women,K-2 500M,Bronze
2016,Rio,Canoe,Canoe Sprint,Karolina Naja,POL,Women,K-2 500M,Bronze
2016,Rio,Canoe,Canoe Sprint,Max Rendschmidt,GER,Men,K-4 1000M,Gold
2016,Rio,Canoe,Canoe Sprint,Tom Liebscher,GER,Men,K-4 1000M,Gold
2016,Rio,Canoe,Canoe Sprint,Max Hoff,GER,Men,K-4 1000M,Gold
2016,Rio,Canoe,Canoe Sprint,Marcus Gross,GER,Men,K-4 1000M,Gold
2016,Rio,Canoe,Canoe Sprint,Denis My_‡k,SVK,Men,K-4 1000M,Silver
2016,Rio,Canoe,Canoe Sprint,Erik Vl_ek,SVK,Men,K-4 1000M,Silver
2016,Rio,Canoe,Canoe Sprint,Juraj Tarr,SVK,Men,K-4 1000M,Silver
2016,Rio,Canoe,Canoe Sprint,Tibor Linka,SVK,Men,K-4 1000M,Silver
2016,Rio,Canoe,Canoe Sprint,Daniel Havel,CZE,Men,K-4 1000M,Bronze
2016,Rio,Canoe,Canoe Sprint,Luk‡_ Trefil,CZE,Men,K-4 1000M,Bronze
2016,Rio,Canoe,Canoe Sprint,Josef Dost‡l,CZE,Men,K-4 1000M,Bronze
2016,Rio,Canoe,Canoe Sprint,Jan _t_rba,CZE,Men,K-4 1000M,Bronze
2016,Rio,Canoe,Canoe Sprint,Gabriella Szab—,HUN,Women,K-4 500M,Gold
2016,Rio,Canoe,Canoe Sprint,Danuta Koz‡k,HUN,Women,K-4 500M,Gold
2016,Rio,Canoe,Canoe Sprint,Tamara Csipes,HUN,Women,K-4 500M,Gold
2016,Rio,Canoe,Canoe Sprint,Krisztina Fazekas,HUN,Women,K-4 500M,Gold
2016,Rio,Canoe,Canoe Sprint,Sabrina Hering,GER,Women,K-4 500M,Silver
2016,Rio,Canoe,Canoe Sprint,Franziska Weber,GER,Women,K-4 500M,Silver
2016,Rio,Canoe,Canoe Sprint,Steffi Kriegerstein,GER,Women,K-4 500M,Silver
2016,Rio,Canoe,Canoe Sprint,Tina Dietze,GER,Women,K-4 500M,Silver
2016,Rio,Canoe,Canoe Sprint,Marharyta Makhneva,BLR,Women,K-4 500M,Bronze
2016,Rio,Canoe,Canoe Sprint,Nadzeya Liapeshka,BLR,Women,K-4 500M,Bronze
2016,Rio,Canoe,Canoe Sprint,Volha Khudzenka,BLR,Women,K-4 500M,Bronze
2016,Rio,Canoe,Canoe Sprint,Maryna Litvinchuk,BLR,Women,K-4 500M,Bronze
2016,Rio,Cycling,Cycling BMX,Connor FIELDS,USA,Men,Individual,Gold
2016,Rio,Cycling,Cycling BMX,Jelle VAN GORKOM,NED,Men,Individual,Silver
2016,Rio,Cycling,Cycling BMX,Carlos Alberto RAMIREZ YEPES,COL,Men,Individual,Bronze
2016,Rio,Cycling,Cycling BMX,Mariana PAJON,COL,Women,Individual,Gold
2016,Rio,Cycling,Cycling BMX,Alise POST,USA,Women,Individual,Silver
2016,Rio,Cycling,Cycling BMX,Stefany HERNANDEZ,VEN,Women,Individual,Bronze
2016,Rio,Cycling,Cycling Road,Greg VAN AVERMAET,BEL,Men,Individual Road,Gold
2016,Rio,Cycling,Cycling Road,Jakob FUGLSANG,DEN,Men,Individual Road,Silver
2016,Rio,Cycling,Cycling Road,Rafal MAJKA,POL,Men,Individual Road,Bronze
2016,Rio,Cycling,Cycling Road,Anna VAN DER BREGGEN,NED,Women,Individual Road,Gold
2016,Rio,Cycling,Cycling Road,Emma JOHANSSON,SWE,Women,Individual Road,Silver
2016,Rio,Cycling,Cycling Road,Elisa LONGO BORGHINI,ITA,Women,Individual Road,Bronze
2016,Rio,Cycling,Cycling Road,Fabian CANCELLARA,SUI,Men,Time Trial,Gold
2016,Rio,Cycling,Cycling Road,Tom DUMOULIN,NED,Men,Time Trial,Silver
2016,Rio,Cycling,Cycling Road,Christopher FROOME,GBR,Men,Time Trial,Bronze
2016,Rio,Cycling,Cycling Road,Kristin ARMSTRONG,USA,Women,Time Trial,Gold
2016,Rio,Cycling,Cycling Road,Olga ZABELINSKAYA,RUS,Women,Time Trial,Silver
2016,Rio,Cycling,Cycling Road,Anna VAN DER BREGGEN,NED,Women,Time Trial,Bronze
2016,Rio,Cycling,Cycling Track,Jason KENNY,GBR,Men,Keirin,Gold
2016,Rio,Cycling,Cycling Track,Matthijs BUCHLI,NED,Men,Keirin,Silver
2016,Rio,Cycling,Cycling Track,Mohd Azizulhasni AWANG,MAS,Men,Keirin,Bronze
2016,Rio,Cycling,Cycling Track,Elis LIGTLEE,NED,Women,Keirin,Gold
2016,Rio,Cycling,Cycling Track,Rebecca JAMES,GBR,Women,Keirin,Silver
2016,Rio,Cycling,Cycling Track,Anna MEARES,AUS,Women,Keirin,Bronze
2016,Rio,Cycling,Cycling Track,Elia VIVIANI,ITA,Men,Omnium,Gold
2016,Rio,Cycling,Cycling Track,Mark CAVENDISH,GBR,Men,Omnium,Silver
2016,Rio,Cycling,Cycling Track,Lasse Norman HANSEN,DEN,Men,Omnium,Bronze
2016,Rio,Cycling,Cycling Track,Laura TROTT,GBR,Women,Omnium,Gold
2016,Rio,Cycling,Cycling Track,Sarah HAMMER,USA,Women,Omnium,Silver
2016,Rio,Cycling,Cycling Track,Jolien DHOORE,BEL,Women,Omnium,Bronze
2016,Rio,Cycling,Cycling Track,Jason KENNY,GBR,Men,Sprint,Gold
2016,Rio,Cycling,Cycling Track,Callum SKINNER,GBR,Men,Sprint,Silver
2016,Rio,Cycling,Cycling Track,Denis DMITRIEV,RUS,Men,Sprint,Bronze
2016,Rio,Cycling,Cycling Track,Kristina VOGEL,GER,Women,Sprint,Gold
2016,Rio,Cycling,Cycling Track,Rebecca JAMES,GBR,Women,Sprint,Silver
2016,Rio,Cycling,Cycling Track,Katy MARCHANT,GBR,Women,Sprint,Bronze
2016,Rio,Cycling,Cycling Track,Ed Clancy,GBR,Men,Team Pursuit,Gold
2016,Rio,Cycling,Cycling Track,Steven Burke,GBR,Men,Team Pursuit,Gold
2016,Rio,Cycling,Cycling Track,Owain Doull,GBR,Men,Team Pursuit,Gold
2016,Rio,Cycling,Cycling Track,Bradley Wiggins,GBR,Men,Team Pursuit,Gold
2016,Rio,Cycling,Cycling Track,Alexander Edmondson,AUS,Men,Team Pursuit,Silver
2016,Rio,Cycling,Cycling Track,Jack Bobridge,AUS,Men,Team Pursuit,Silver
2016,Rio,Cycling,Cycling Track,Michael Hepburn,AUS,Men,Team Pursuit,Silver
2016,Rio,Cycling,Cycling Track,Sam Welsford,AUS,Men,Team Pursuit,Silver
2016,Rio,Cycling,Cycling Track,Callum Scotson,AUS,Men,Team Pursuit,Silver
2016,Rio,Cycling,Cycling Track,Lasse Norman Hansen,DEN,Men,Team Pursuit,Bronze
2016,Rio,Cycling,Cycling Track,Niklas Larsen,DEN,Men,Team Pursuit,Bronze
2016,Rio,Cycling,Cycling Track,Frederik Madsen,DEN,Men,Team Pursuit,Bronze
2016,Rio,Cycling,Cycling Track,Casper von Folsach,DEN,Men,Team Pursuit,Bronze
2016,Rio,Cycling,Cycling Track,Rasmus Quaade,DEN,Men,Team Pursuit,Bronze
2016,Rio,Cycling,Cycling Track,Katie Archibald,GBR,Women,Team Pursuit,Gold
2016,Rio,Cycling,Cycling Track,Laura Trott,GBR,Women,Team Pursuit,Gold
2016,Rio,Cycling,Cycling Track,Elinor Barker,GBR,Women,Team Pursuit,Gold
2016,Rio,Cycling,Cycling Track,Joanna Rowsell Shand,GBR,Women,Team Pursuit,Gold
2016,Rio,Cycling,Cycling Track,Sarah Hammer,USA,Women,Team Pursuit,Silver
2016,Rio,Cycling,Cycling Track,Kelly Catlin,USA,Women,Team Pursuit,Silver
2016,Rio,Cycling,Cycling Track,Chloe Dygert,USA,Women,Team Pursuit,Silver
2016,Rio,Cycling,Cycling Track,Jennifer Valente,USA,Women,Team Pursuit,Silver
2016,Rio,Cycling,Cycling Track,Allison Beveridge,CAN,Women,Team Pursuit,Bronze
2016,Rio,Cycling,Cycling Track,Jasmin Glaesser,CAN,Women,Team Pursuit,Bronze
2016,Rio,Cycling,Cycling Track,Kirsti Lay,CAN,Women,Team Pursuit,Bronze
2016,Rio,Cycling,Cycling Track,Georgia Simmerling,CAN,Women,Team Pursuit,Bronze
2016,Rio,Cycling,Cycling Track,Laura Brown,CAN,Women,Team Pursuit,Bronze
2016,Rio,Cycling,Cycling Track,Philip Hindes,GBR,Men,Team Sprint,Gold
2016,Rio,Cycling,Cycling Track,Jason Kenny,GBR,Men,Team Sprint,Gold
2016,Rio,Cycling,Cycling Track,Callum Skinner,GBR,Men,Team Sprint,Gold
2016,Rio,Cycling,Cycling Track,Eddie Dawkins,NZL,Men,Team Sprint,Silver
2016,Rio,Cycling,Cycling Track,Ethan Mitchell,NZL,Men,Team Sprint,Silver
2016,Rio,Cycling,Cycling Track,Sam Webster,NZL,Men,Team Sprint,Silver
2016,Rio,Cycling,Cycling Track,Gr_gory Baug_,FRA,Men,Team Sprint,Bronze
2016,Rio,Cycling,Cycling Track,Micha‘l D'Almeida,FRA,Men,Team Sprint,Bronze
2016,Rio,Cycling,Cycling Track,François Pervis,FRA,Men,Team Sprint,Bronze
2016,Rio,Cycling,Cycling Track,Gong Jinjie,CHN,Women,Team Sprint,Gold
2016,Rio,Cycling,Cycling Track,Zhong Tianshi,CHN,Women,Team Sprint,Gold
2016,Rio,Cycling,Cycling Track,Daria Shmeleva,RUS,Women,Team Sprint,Silver
2016,Rio,Cycling,Cycling Track,Anastasia Voynova,RUS,Women,Team Sprint,Silver
2016,Rio,Cycling,Cycling Track,Miriam Welte,GER,Women,Team Sprint,Bronze
2016,Rio,Cycling,Cycling Track,Kristina Vogel,GER,Women,Team Sprint,Bronze
2016,Rio,Cycling,Mountain Bike,Nino SCHURTER,SUI,Men,Cross-Country,Gold
2016,Rio,Cycling,Mountain Bike,Jaroslav KULHAVY,CZE,Men,Cross-Country,Silver
2016,Rio,Cycling,Mountain Bike,Carlos COLOMA NICOLAS,ESP,Men,Cross-Country,Bronze
2016,Rio,Cycling,Mountain Bike,Jenny RISSVEDS,SWE,Women,Cross-Country,Gold
2016,Rio,Cycling,Mountain Bike,Maja WLOSZCZOWSKA,POL,Women,Cross-Country,Silver
2016,Rio,Cycling,Mountain Bike,Catharine PENDREL,CAN,Women,Cross-Country,Bronze
2016,Rio,Equestrian,Dressage,Charlotte Dujardin,GBR,Women,Individual,Gold
2016,Rio,Equestrian,Dressage,Isabell Werth,GER,Women,Individual,Silver
2016,Rio,Equestrian,Dressage,Kristina Br_ring-Sprehe,GER,Women,Individual,Bronze
2016,Rio,Equestrian,Dressage,S_nke Rothenberger,GER,Men,Team,Gold
2016,Rio,Equestrian,Dressage,Dorothee Schneider,GER,Women,Team,Gold
2016,Rio,Equestrian,Dressage,Kristina Br_ring-Sprehe,GER,Women,Team,Gold
2016,Rio,Equestrian,Dressage,Isabell WerthÊ,GER,Women,Team,Gold
2016,Rio,Equestrian,Dressage,Spencer Wilton,GBR,Men,Team,Silver
2016,Rio,Equestrian,Dressage,Fiona Bigwood,GBR,Women,Team,Silver
2016,Rio,Equestrian,Dressage,Carl Hester,GBR,Men,Team,Silver
2016,Rio,Equestrian,Dressage,Charlotte Dujardin,GBR,Women,Team,Silver
2016,Rio,Equestrian,Dressage,Allison Brock,USA,Women,Team,Bronze
2016,Rio,Equestrian,Dressage,Kasey Perry-Glass,USA,Women,Team,Bronze
2016,Rio,Equestrian,Dressage,Steffen Peters,USA,Men,Team,Bronze
2016,Rio,Equestrian,Dressage,Laura Graves,USA,Women,Team,Bronze
2016,Rio,Equestrian,Eventing,Michael Jung,GER,Men,Individual,Gold
2016,Rio,Equestrian,Eventing,Astier Nicolas,FRA,Men,Individual,Silver
2016,Rio,Equestrian,Eventing,Phillip Dutton,USA,Men,Individual,Bronze
2016,Rio,Equestrian,Eventing,Karim Laghouag,FRA,Men,Team,Gold
2016,Rio,Equestrian,Eventing,Thibaut Vallette,FRA,Men,Team,Gold
2016,Rio,Equestrian,Eventing,Mathieu Lemoine,FRA,Men,Team,Gold
2016,Rio,Equestrian,Eventing,Astier Nicolas,FRA,Men,Team,Gold
2016,Rio,Equestrian,Eventing,Julia Krajewski,GER,Women,Team,Gold
2016,Rio,Equestrian,Eventing,Sandra Auffarth,GER,Women,Team,Silver
2016,Rio,Equestrian,Eventing,Ingrid Klimke,GER,Women,Team,Silver
2016,Rio,Equestrian,Eventing,Michael Jung,GER,Men,Team,Silver
2016,Rio,Equestrian,Eventing,Shane Rose,AUS,Men,Team,Silver
2016,Rio,Equestrian,Eventing,Stuart Tinney,AUS,Men,Team,Silver
2016,Rio,Equestrian,Eventing,Sam Griffiths,AUS,Men,Team,Bronze
2016,Rio,Equestrian,Eventing,Chris Burton,AUS,Men,Team,Bronze
2016,Rio,Equestrian,Jumping,Nick Skelton,GBR,Men,Individual,Gold
2016,Rio,Equestrian,Jumping,Peder Fredricson,SWE,Men,Individual,Silver
2016,Rio,Equestrian,Jumping,Eric Lamaze,CAN,Men,Individual,Bronze
2016,Rio,Equestrian,Jumping,Philippe Rozier,FRA,Men,Team,Gold
2016,Rio,Equestrian,Jumping,Kevin Staut,FRA,Men,Team,Gold
2016,Rio,Equestrian,Jumping,Roger-Yves BostÊ,FRA,Men,Team,Gold
2016,Rio,Equestrian,Jumping,P_n_lope Leprevost,FRA,Women,Team,Gold
2016,Rio,Equestrian,Jumping,Kent Farrington,USA,Men,Team,Silver
2016,Rio,Equestrian,Jumping,Lucy Davis,USA,Women,Team,Silver
2016,Rio,Equestrian,Jumping,McLain Ward,USA,Men,Team,Silver
2016,Rio,Equestrian,Jumping,Elizabeth Madden,USA,Women,Team,Silver
2016,Rio,Equestrian,Jumping,Christian Ahlmann,GER,Men,Team,Bronze
2016,Rio,Equestrian,Jumping,Meredith Michaels-Beerbaum,GER,Women,Team,Bronze
2016,Rio,Equestrian,Jumping,Daniel Deusser,GER,Men,Team,Bronze
2016,Rio,Equestrian,Jumping,Ludger Beerbaum,GER,Men,Team,Bronze
2016,Rio,Fencing,Fencing,Sangyoung PARK,KOR,Men,épée Individual,Gold
2016,Rio,Fencing,Fencing,G_za IMRE,HUN,Men,épée Individual,Silver
2016,Rio,Fencing,Fencing,Gauthier GRUMIER,FRA,Men,épée Individual,Bronze
2016,Rio,Fencing,Fencing,Emese SZASZ,HUN,Women,épée Individual,Gold
2016,Rio,Fencing,Fencing,Rossella FIAMINGO,ITA,Women,épée Individual,Silver
2016,Rio,Fencing,Fencing,Yiwen SUN,CHN,Women,épée Individual,Bronze
2016,Rio,Fencing,Fencing,Gauthier Grumier,FRA,Men,épée Team,Gold
2016,Rio,Fencing,Fencing,Yannick Borel,FRA,Men,épée Team,Gold
2016,Rio,Fencing,Fencing,Daniel Jérent,FRA,Men,épée Team,Gold
2016,Rio,Fencing,Fencing,Jean-Michel Lucenay,FRA,Men,épée Team,Gold
2016,Rio,Fencing,Fencing,Enrico Garozzo,ITA,Men,épée Team,Silver
2016,Rio,Fencing,Fencing,Marco Fichera,ITA,Men,épée Team,Silver
2016,Rio,Fencing,Fencing,Paolo Pizzo,ITA,Men,épée Team,Silver
